pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	rank
HP_PROTRUDING_TONGUE	0.968684759916493	0.99389547779552	0.140184140234871	0.591053093042276	463	27	MGAT2,HELLS,PIGB,CLIC2,SLC35C1	8794
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS	0.968646864686469	0.99389547779552	0.146713518101453	0.567249012666087	586	21	AASS,DMGDH,DHFR,QDPR	8795
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	0.9823	0.99415670512349	-0.207746776134392	-0.724909447146038	9822	236	TBC1D5,DNAJC1,LINC00963,TGFBR3,PHACTR2,PLAAT3,ZBTB20,RBL2,EZR,CDK6,KIAA2013,SRGAP3,HCG11,ADCY9,MID1IP1,SLC39A8,PITPNA,NDFIP2,TXNIP,LIME1,RGS12,GMDS,CCL28,PTPRK,SNTB2,CLSTN1,IL12RB2,RPS6KA2,ASRGL1,ACSS2,EPHA1,MED11,BCL7B,SDHAF3,EPN2,TNFSF13,CASTOR3,SIPA1L1,P4HTM,DMTF1,CCND2,CDKN1A,CAMTA1,WDR48,KAZN,CLIC4,IFT140,PDSS2,ITM2B,ABHD11,NUS1,TRIOBP,DLG1,RBMS2,CCDC57,SPRYD3,LSM8,SPSB3,SMAGP,NFATC2IP,RSPH3,SLC35E2B,KIF1B,MIA2,GALNT11,UBB,REV3L,BBS2,RBM47,KIF1C,ADAM10,BBS4,CAPN1,KLF3-AS1,CYB5B,SUMF2,MINDY2,PPIA	8796
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	0.982375325455638	0.99415670512349	-0.193332466709522	-0.658525961979389	9809	143	ATXN10,HIRA,NUP153,TOMM20,ATP13A3,YY1,ZMPSTE24,BTF3,ETF1,FBXO21,GNL2,RABGGTB,NUP210,DNAJC2,EIF3A,UBE2K,ANP32B,DIMT1,TRIAP1,PRPS1,NUP93,ZC3H15,MIA2,SSBP1,MTHFD2,SEC13,NUP58,RAN,TMX1,DDX19A,HK2,NUP98,UBE2G1,PDIA6,ACTL6A,TCERG1,SRSF1,IDH3A,AUH,RNF114,AFG3L2,HPRT1,SNRPF,HNRNPA1,CCT2,ALG8,NAE1,EMC2,USP10,MAD2L1,XPOT,BLMH,PRMT3,HDAC2,CNBP,CSNK1E,PTGES3,FBXO9,RANBP1,PWP1,ZC3H14,DDX10,HSPE1,DCTD,ACP1,CEBPB,POLE3,NOLC1,SMARCC1,NUFIP1,EIF2S1,FASTKD2,OTUD4,CBX3,SLC39A6,BUB3,NDUFB6,FAM120A,TIAL1,APP,HSPD1,DDX1,SERP1,RMND5A,CCT5,KDSR	8797
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD	0.982450542437779	0.99415670512349	-0.179919905709813	-0.496465218754261	9236	22	PDCD5,EIF3L,NDRG1,HLA-DQA1,FUT4,GLRX,RHOB,CNKSR1,FLOT1	8798
HP_WEAKNESS_OF_MUSCLES_OF_RESPIRATION	0.969221423509163	0.994293889539019	-0.193886488733782	-0.625139772663202	9572	68	SYNE2,LMNA,SPG11,TRIP4,BICD2,MAP3K20,TPM3,DNM2,TK2,BIN1,VAMP1,SYNE1,POLG,POMK,SELENON,RNASEH1,PPOX,TPI1,CPOX,FHL1,ERGIC1,RYR1,HMBS,SUCLA2,TNPO3	8799
GOCC_MITOCHONDRIAL_MATRIX	0.97010298970103	0.994322785510685	-0.226662045121901	-0.808369774334665	9701	424	ETHE1,SHC1,MRPL10,MRPS34,GLS,SUCLG2,NDUFS7,IVD,ACOT9,ATP5F1D,THEM4,VDAC1,SCO2,HSD17B8,NUDT2,ARL2BP,BLOC1S1,ATP5F1E,ATAD3A,TFB2M,ARHGAP11B,PDP1,NME4,RPS3,RIDA,DGUOK,MRPL12,CHPF,BCKDHB,TARS2,MRPL43,LIPT2,PDHX,ACSS2,NAXE,CS,OXA1L,FOXO3,TXNRD2,HIBCH,ALAS1,MRPL37,FLAD1,PDSS1,FASTKD3,TWNK,ETFB,TUFM,SDHAF3,AURKAIP1,FDXR,MRPL20,PUS1,IDH3G,MRPL34,UQCC2,TK2,DHTKD1,MRPL33,MRPL53,MRPS24,MRPS27,TRIT1,POLRMT,SARDH,ETFBKMT,ACAD10,VDAC2,PDSS2,FPGS,FASTKD5,MRPL11,MRPL51,STYXL1,ECHS1,POLG,PC,DNAJC15,MRPL9,HARS2,LONP1,PRIMPOL,ACOT13,METTL4,MRPL58,NDUFS8,PCK2,PTPN1,PCCA,MPST,CA5B,ACSF3,SLC25A5,MTHFS,LYRM7,NAXD,SIRT3,MRPS2,ME3,CLPP,ACADVL,SSBP1,MRPL46,MTHFD2,MPV17L2,BOLA3,DGLUCY,MCAT,MRPS7,MRPS25,BCL2L1,MECR,MTRES1,ABHD10,ABCE1,BCKDK,GSTK1,TFB1M,LYRM4,MPG,PRORP,GLUD1,FDX1,TOP1MT,DDX28,PTCD3,TXN2,NDUFS2,MRPL24,SOD2,MRPS18B,MRPS6,IDH3A,ALDH1B1,HADHA,ATP5PB,TIMM44,NDUFS1,ETFA,ACADS,DAP3,NUDT9,CHCHD1,ISCU,RAD51,OGG1,AUH,ABAT,MRPL52,PYROXD2,MLYCD,CLPX,IBA57,LIAS,MCCC1,SUCLA2,MRPL28,ISCA2,HADHB,SARS2,PPM1K,MTHFD2L,NARS2,PRDX3,NDUFAF1,FASTK,HSPA1L,ACOT11	8800
HP_PACE_OF_PROGRESSION	0.9733	0.994322785510685	-0.220206856661287	-0.778047375435778	9732	318	ELOVL5,TBK1,LMNA,MRPS34,HINT1,WNK1,NDUFS7,ADK,TRAK1,ACTN4,PNPLA6,PIK3R5,SPG11,CLPB,CCDC88C,EEF2,NDUFA12,DPAGT1,ARHGDIA,RNASEH2C,TOR1AIP1,DDHD1,MAP3K20,UBAP1,PDGFB,NUP160,GBA,AGTPBP1,DEGS1,TYMP,FTL,DNM2,DGKE,NAXE,STIM1,POMT1,XPR1,PCNA,NDUFA13,TWNK,POMGNT1,PSEN1,PLEC,TK2,LIMS2,ADA2,LMNB2,OPA1,RFC1,STARD7,SYNE1,WASHC5,POLG,SBF1,AAAS,GBA2,ALG14,MAPKBP1,CRAT,DCTN1,NUP93,VPS53,TBC1D24,PNKP,KMT2B,NUP214,SPG21,GNAS,KIF1B,SELENON,ATP6AP2,LYRM7,MRPS2,HNRNPDL,KCTD7,GRN,KIF1C,HSPB1,NDUFB9,FIG4,MECR,MTPAP,RNASEH1,NLRP3,VRK1,IGHMBP2,NOP56,LAMB1,EPM2A,ATAD1,COQ2,CACNA1A,TXN2,PUM1,CTC1,DYNC1H1,FHL1,REPS1,BSCL2,ALG2,ATG5,PANK2,MCM2,ABCD3,NDUFS1,PLD3,GAN,MECP2,PDXK,MICOS13,PRDM8,RYR1,ANTXR2,IRF2BPL,TBP,IBA57,AFG3L2,ISCA2,ATP1A1,ABCD1,HK1,AARS2,IREB2,ITPR1,DYSF,PKD2,STUB1,LRRK2,AIMP2,DNAJC5,MFN2,CSF1R,GOSR2	8801
HP_ABNORMALITY_OF_SKELETAL_MATURATION	0.9737	0.994322785510685	-0.214619715784756	-0.751370613687928	9736	250	RPS6KA3,RASA2,CSGALNACT1,ERCC5,ARID1B,AGPAT2,SHOC2,XYLT1,NSD2,HUWE1,TAB2,FOS,MAP3K1,STAT5B,SLC25A24,PIK3R1,FGFR1,GTF2IRD1,RRAS,KCNQ1,PPP1CB,FLNB,GBA,IGF1R,DDX6,WWOX,MALT1,ANKRD11,AIP,DPF2,BCL7B,FGFRL1,SMARCD1,COX4I1,SPRED2,NSUN2,STAT1,SMC3,GNRH1,RIT1,ZNF699,LPIN2,CEP152,RBBP8,TET3,PEX1,XPA,LZTR1,CREBBP,NIN,THRA,KMT2A,LONP1,CYB5A,SMARCA2,RNF113A,TAF13,SMARCE1,DNAJC30,NFIX,NSD1,MSMO1,TBL2,PCNT,GNAS,POR,MADD,RNPC3,HRAS,RBM28,HS6ST1,AGA,GPX4,PRKAR1A	8802
HP_FINGER_CLINODACTYLY	0.9733	0.994322785510685	-0.214605908035817	-0.751269409295888	9732	249	RNF216,LMNA,RUNX2,RASA2,PACS1,CSGALNACT1,CHSY1,ARID1B,XYLT1,PNPLA6,TRAPPC9,DPAGT1,STAG2,MBD5,PRKCZ,HDAC4,GTF2IRD1,RERE,RRAS,RPL10,FLNB,CITED2,PLAG1,ANKRD11,FANCA,BCL7B,VPS13B,SPRED2,NSUN2,ALG12,KPTN,KDM4B,GNB2,MECOM,SMC3,RIT1,MAPK8IP3,ATG7,SNRPB,ATP6V1B2,CEP152,LMNB2,DVL3,RBBP8,LZTR1,CREBBP,KLF13,PUF60,NIN,TOPORS,NUP37,KMT2A,BUB1,SMARCA2,PIGL,TBC1D24,KNSTRN,SPOP,DNAJC30,TBL2,PCNT,SKI,CNOT2,NXN,BCR,REV3L,CCNQ,KAT6B,TCF20,TRIO,NAA10,RB1,CEP57,BRAF,KAT8,BPTF,KDM1A,BLM,PIGN,ZMYM2,BUD23,FANCE,ZNF292,EIF4H,EP300,YWHAE,RAF1,PAFAH1B1,BCOR,STAG1,MECP2,RAD51,ERCC4,SPECC1L,PIK3CD,LEMD3,USP7,QRICH1,CNOT3,PHF21A,NOG,EFNB1,TCTN3,SLC9A7,FLII,BRD4,RBM8A,KRAS,COG5,DVL1,DYM,PALB2,IFT43,FANCI,CBL,CHD7,AGO2,UBR1,MIA3,AKT1,KCNAB2,ACVR1,BAZ1B,SLX4,OGT,PQBP1,CANT1,PACS2,WDR35,CPLANE1,UBE3B	8803
HP_ABNORMALITY_OF_THE_HYPOTHALAMUS_PITUITARY_AXIS	0.9707	0.994322785510685	-0.21424473431649	-0.747785728424785	9706	227	RNF216,TGFBR2,PSMB8,GMPPA,BMPR1A,KANSL1,CTLA4,PNPLA6,MAP3K1,STAG2,STAT5B,FGFR1,ARL3,YY1,PDGFB,RPS20,FLNB,ESR2,WWOX,POLR3GL,CEP104,CDH23,TGIF1,AIP,FANCA,TEX14,TG,VPS13B,ARMC9,TSC1,IDH1,GNB2,NF2,CDKN1A,MSH6,NFKB2,NODAL,STAG3,TBX19,TRAF7,WASHC5,PRKACA,PUF60,AAAS,MSH2,KMT2A,CYB5A,ADNP,DYRK1A,SMARCE1,CDKN1B,GNAS,ZSWIM6,POR,MADD,RNPC3,ARMC5,RBM28,HS6ST1,PRKAR1A,NSMCE2,RPGRIP1L,APC,CEP57,SEMA4A,BRAF,ERF,PKD1,BAP1,PIK3CA,AFF4,FANCE,ERCC6,SECISBP2,CBY1,PMS2,SUFU,GAN,RAD51,ERCC4,SMARCB1,HSD17B4,LHX4,ABCD1,HERC2,PKD2,MCM4,TBCK,COG2,PI4KA,KRAS,TBL1X,PTCH1,PALB2,HLA-DPB1,CEP120,FANCI,TP53,CHD7,CNBP	8804
HP_ABNORMALITY_OF_FACIAL_MUSCULATURE	0.970394078815763	0.994322785510685	-0.213207847853245	-0.74233155491957	9701	213	RPS6KA3,ATXN1,STRADA,CNTNAP1,NOD2,TGFB1,PRRT2,DMPK,SCO2,DPAGT1,STAG2,MAP3K20,YY1,PDGFB,YME1L1,USP9X,TPM3,SMCHD1,GBA,GDI1,FTL,DNM2,AP4M1,SNX10,PEX11B,POMT1,TWNK,VPS13B,KDM4B,RAB39B,PLEC,TK2,NF2,SYP,ADA2,FTSJ1,BIN1,VAMP1,CLCN7,OPA1,TET3,PEX1,ABCA1,SYNE1,TRAF7,PPP2R5D,POLG,PUF60,ALG14,ANKH,DCTN1,CHRNB1,SMARCE1,PEX19,SLC25A42,TECPR2,SELENON,ATP6AP2,REV3L,HCFC1,ZNF41,LPIN1,RNASEH1,CHAMP1,AMPD2,GNE,BAP1,CACNA1A,ARHGEF6,USP27X,XYLT2,PIK3CA,CAMK2G,CRLF1,ALG2,SUFU,ACADS,GAN,DNAJC13,MECP2,RYR1,IRF2BPL,SMARCB1,PURA,RAB11B,SUCLA2	8805
HP_AGENESIS_OF_CORPUS_CALLOSUM	0.9724	0.994322785510685	-0.211295053054793	-0.734939771581643	9723	209	ACTG1,ARID1B,KANSL1,MCPH1,NSD2,CDK6,SPG11,ACTB,STAG2,PRKCZ,FGFR1,WDR62,RERE,YY1,POMGNT2,KAT5,PDHX,CDK5,KATNB1,MED25,TGIF1,SLC12A2,DPF2,FLI1,HIBCH,FGFRL1,POMT1,SMARCD1,POMGNT1,KDM4B,SLC25A19,FRMD4A,ZNF699,CEP152,NODAL,CREBBP,PUF60,LONP1,HNRNPK,RNF113A,TAF13,KIDINS220,SMARCE1,POMK,NFIX,NSD1,RXYLT1,SKI,OTUD5,ZSWIM6,MED12L,CNOT1,FIG4,GPX4,MRPS25,RPGRIP1L,KAT6B,PHC1,DPYD,PIGN,DAG1,CDK13,CEP63,ERCC6,EP300,PMS2,SUFU,DCHS1,RAD51,ARID1A,DISC1,ABAT,SPECC1L,DHCR24,SMARCB1,LHX4,EPG5,NCAPD3,DHX16,EFNB1,NARS2,CDK8,CSF1R,KRAS,DNAL4,PTCH1,CEP120,FANCI,DYNC1I2,C2CD3	8806
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	0.971474326894205	0.994322785510685	-0.206640067575162	-0.710942102893476	9705	169	GLS,CSAD,IVD,IL4I1,ATF4,SERINC5,SLC38A1,SLC39A8,ARHGAP11B,KYNU,PLOD3,RIDA,BCKDHB,TARS2,ACY1,ASRGL1,VARS2,HIBCH,ETFB,CARNMT1,ENOSF1,SARDH,FPGS,ECHS1,PFAS,SEPHS2,HARS2,PEPD,KYAT3,CTPS1,DDAH2,PCCA,MPST,DALRD3,MTHFS,DGLUCY,CLN3,ASNSD1,PCBD2,BCKDK,DPYD,MRI1,ATP2B4,GLUD1,PSPH,GOT1,ETFA,UPB1,MECP2,GMPS,MTHFD1,AUH,ABAT,MCCC1,SARS2,AZIN2,MTHFD2L,AARS2,NARS2,LRRC47,FARSB,SLC25A44,AMDHD1,APIP,BLMH,ADI1,ALDH8A1,CARS2,AARSD1,BCKDHA	8807
HP_ABNORMAL_CIRCULATING_CARBOXYLIC_ACID_CONCENTRATION	0.973078462770216	0.994322785510685	-0.205995791921641	-0.709659474457516	9722	174	SPTBN1,CASK,EPB41,PIEZO1,IL12RB1,ADK,GCH1,SPTB,UBE2A,COX6B1,PGK1,HFE,PDP1,KYNU,DGUOK,MICU1,BCKDHB,MTO1,LIPT2,PDHX,TYMP,IRF5,NDUFA13,TG,ETFB,UQCRC2,ZNF699,FBP1,GLYCTK,SARDH,COX5A	8808
HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY	0.970664797757309	0.994322785510685	-0.204196974591712	-0.697418389397567	9694	147	SYNE2,LMNA,SPG11,GYS1,DPAGT1,ALDOA,GFER,TRIP4,TOR1AIP1,MAP3K20,DGUOK,MICU1,TPM3,TYMP,DNM2,FUS,STIM1,CLCN6,POMT1,TWNK,POMGNT1,GGPS1,PSEN1,TK2,BIN1,VAMP1,OPA1,SYNE1,POLG,ASCC1,ALG14,HNRNPK,CHRNB1	8809
HP_ABNORMALITY_OF_THE_SEVENTH_CRANIAL_NERVE	0.973760640961442	0.994322785510685	-0.201199843093828	-0.686327932563198	9722	143	RPS6KA3,CNTNAP1,NOD2,TGFB1,DMPK,SCO2,DPAGT1,PDGFB,YME1L1,USP9X,TPM3,SMCHD1,GDI1,DNM2,SNX10,PEX11B,POMT1,TWNK,RAB39B,PLEC,TK2,NF2,SYP,ADA2,FTSJ1,BIN1,VAMP1,CLCN7,PEX1,ABCA1,TRAF7,POLG,PUF60,ALG14,ANKH,DCTN1,CHRNB1,SMARCE1,PEX19	8810
HP_SLOPING_FOREHEAD	0.971943887775551	0.994322785510685	-0.201168537870334	-0.683271953178285	9699	132	RUNX2,CASK,MCPH1,CDK6,STAG2,UGP2,WDR62,PIGP,KATNB1,PIGQ,TXNDC15,FANCA,POMT1,NSUN2,SLC25A19,CEP152,OSGEP,NHEJ1,BUB1,TAF13,PNKP,NFIX,PCNT,CNOT1,RPGRIP1L,KAT6B,PHC1,CEP57,TSEN2,EXOC2,ZNF335,TSEN34,FANCE,CEP63,ERCC6,TSEN54,RAD51,ERCC4,TUBGCP2,NCAPD3,TCTN3,GPKOW,TBCK,DDX11,PALB2,FANCI,DYNC1I2,C2CD3,STAMBP,RRP7A,SC5D,TMEM107,SLX4,FKTN,EXOSC5,CEP135,VPS33B,RTTN,FANCD2	8811
HP_POSTAXIAL_HAND_POLYDACTYLY	0.973451327433628	0.994322785510685	0.130711730897566	0.676718079980533	109	72	EVC2,KIAA0825,DYNC2H1	8812
HP_KYPHOSCOLIOSIS	0.972832080200501	0.994322785510685	-0.199237186872487	-0.674058104556979	9703	126	RPS6KA3,LMNA,MRPS34,TOR1A,SPG11,ACTB,IKBKG,DNMT3A,MAP3K20,ZMPSTE24,TPM3,POMT1,CHST14,NEMF,CTDP1,FLNA,ATG7,VAMP1,NDRG1,NOTCH2,SLC39A13,PNKP,NEPRO,NFIX,SELENON,HRAS,RBM28,NAA10,BRAF,ATAD1,CRLF1,EXOC6B,ERCC6,SUFU,BCOR,MECP2,RYR1,MESD,TCTN3,PEX7,AIMP2,EXTL3,KRAS,DVL1,PTCH1,MAPT,FUT8,AKT1,POP1,PPP1R15B,FKTN,CLP1,SPART,DSE,UBA1,NF1,SURF1,GZF1,SLC25A1,SON,STAC3,TRAPPC2,TELO2,TPM2,TMEM165,ARID2,WDR45B,MVK	8813
GOCC_ORGANELLAR_RIBOSOME	0.972236193541897	0.994322785510685	-0.192519228927126	-0.636074171959391	9664	89	MRPL10,MRPS34,MRPL12,MRPL43,MRPL37,AURKAIP1,MRPL20,MRPL34,MRPL33,MRPL53,MRPS24,MRPS27,MRPL11,MRPL51,MRPL9,MRPL58,MRPS2,MRPL46,MPV17L2,MRPS7,MRPS25,PTCD3,MRPL24,MRPS18B,MRPS6,DAP3,CHCHD1,MRPL52,MRPL28,MRPL4,MRPS26,MRPL48,MRPS11,NSUN4,MRPL18,MRPL17,MRPL19,MRPS5,MRPL42,MRPS23,MRPS15,MRPL47,MRPL45,MTG1,MRPS28,MRPS10,MRPL35,MRPL14,MRPS12,MRPL54	8814
HP_AMINOACIDURIA	0.970786743225546	0.994322785510685	-0.191696461197191	-0.628930873382411	9636	82	NDUFAF6,IVD,ERCC5,KYNU,DGUOK,HIBCH,ETFB,TK2,NAGA,DHTKD1,GLYCTK,SARDH,PEX1,XPA,OCRL	8815
GOBP_DETOXIFICATION	0.972031502423263	0.994322785510685	-0.191937905927609	-0.624137805028103	9626	75	GCH1,S100A9,SESN2,FBLN5,PIM1,IPCEF1,MT2A,DUOX1,GSTO2,PRXL2B,TXNRD2,GSTM3,SELENOW,GSTO1,TXNRD1,MT1X,MT1E,TP53INP1,NXN,APOM,GPX4,GSTK1,TXNL1,GSTM2,SOD2,MGST3	8816
HP_OCULOMOTOR_APRAXIA	0.972490931076179	0.994322785510685	-0.190513480061574	-0.623380997259148	9650	80	RORA,PIK3R5,ARL3,UFC1,GBA,CEP104,PIGO,ARMC9,PSEN1,TYROBP,GPAA1,PIGL,PNKP,BCR,RPGRIP1L,BRAF,PGAP3,KDM1A,CACNA1A,CBY1,SUFU,AFG3L2,ABCD1,ITPR1,STUB1,SETX,MAPT,CEP120	8817
HP_DISPROPORTIONATE_SHORT_STATURE	0.973997177988309	0.994322785510685	-0.188576241084457	-0.617889559951318	9663	81	KDELR2,DDRGK1,XYLT1,SIK3,SLC39A8,MYSM1,PCYT1A,KYNU,FGFR1,FLNB,ARSB	8818
HP_ABNORMAL_CARDIAC_TEST	0.973512632436838	0.994322785510685	-0.189475247045403	-0.598479353003476	9555	56	GPD1L,CALM1,DPAGT1,KCNQ1,CITED2,B2M,PRKAG2,TWNK,CDKN1A,POLG,GNB5,CDKN1B,GNAS,ACADVL,BPTF,CDC73,CACNA1A,PPCS,MECP2,RYR1,BRF1,GTPBP3,DYSF	8819
GOBP_ISOPRENOID_METABOLIC_PROCESS	0.973938715260104	0.994322785510685	-0.188295880298034	-0.597014665301961	9566	58	DPAGT1,HTRA2,PPARD,PDSS1,MVD,GGPS1,DPM2,DHDDS,PDSS2,NUS1,PLPP6,PLB1,SCPEP1,PMVK,SRD5A1,IDI1,DPM3,COQ2,AKR1B1,NPC2,RETSAT,RDH14,ALDH8A1,PRMT3,RDH13,PHYH,PECR,DHRS4,LRP1,DHRS7,FDFT1,DHRS4L2,MVK	8820
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	0.970654627539503	0.994322785510685	-0.190547958472636	-0.586690648761575	9459	45	NQO2,NDUFS7,NDUFA12,NDUFA1	8821
HP_DIMINISHED_MOVEMENT	0.971875639190018	0.994322785510685	-0.188252728742939	-0.585230804035318	9502	49	TOR1A,DPAGT1,TPM3,GBA,WWOX,TWNK,DPM2,SLC2A3,POLG,DCTN1	8822
HP_LOSS_OF_AMBULATION	0.973307424831254	0.994322785510685	-0.18696003388875	-0.581212137990258	9516	49	HINT1,SLC9A6,NUP62,POMT1,TWNK,PLEC,TK2,VPS16,CRAT,ADAR,CLN3,RNASEH1,REPS1,MECP2,SUCLA2,HK1,FAM126A,DYSF	8823
GOCC_MICROBODY_LUMEN	0.971071391672693	0.994322785510685	-0.18995568327701	-0.572277641819488	9398	38	EPHX2,ATM,IDH1,PAOX,CRAT,GSTK1,GRHPR,ABCD3,ACOX3,MLYCD,LONP2,HSD17B4,NUDT7,IDE,PEX7,ACOXL,PHYH,SCP2,DHRS4	8824
GOBP_NADP_METABOLIC_PROCESS	0.971739130434783	0.994322785510685	-0.18977365794302	-0.565909970803172	9386	35	PGLS,PGD,RPIA,IDH1,PC,RPTOR,TKT,MTOR,RBKS,MLST8,PRPS2,SHPK,G6PD,TP53,ALDH1L2,KCNAB2,FMO5	8825
HP_ABNORMAL_CIRCULATING_LONG_CHAIN_FATTY_ACID_CONCENTRATION	0.97125	0.994322785510685	0.153992231333621	0.553725488687238	776	16	PEX5,PEX26,PEX13,PEX2,CPT2,PEX16,PEX3,PEX14,PEX10,PEX6,PHYH,PEX7,ABCD1,PEX19,PEX1,PEX11B	8826
HP_BILATERAL_CRYPTORCHIDISM	0.971386492741427	0.994322785510685	-0.19179837662829	-0.547613799938224	9233	26	ZBTB20,RPL10,KLHL15,TOPORS,ATP6V1A,RYR1,TCTN3,C2CD3,CPLANE1,FDFT1,PDE6D,NONO,POLE,TMEM216,KIAA0753,LSS,IFT172,FARS2	8827
HP_ABNORMAL_METABOLIC_BRAIN_IMAGING_BY_MRS	0.971153846153846	0.994322785510685	-0.190843957031636	-0.537802131862107	9190	24	SCO2,CNP	8828
HP_KERATOSIS_PILARIS	0.970534069981584	0.994322785510685	-0.202224148559847	-0.533959276371656	8958	17	SHOC2,GNB2,LZTR1,BRAF,RAF1,NLRP1	8829
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS	0.970658552488589	0.994322785510685	-0.20226709073189	-0.528864646079056	8931	16	GCH1,MTHFS,MTHFD2,MTHFD1,MTHFD2L,ALDH1L2,SHMT2,SHMT1	8830
HP_VERY_LONG_CHAIN_FATTY_ACID_ACCUMULATION	0.97185394479461	0.994322785510685	-0.201071698814469	-0.525739073248373	8942	16	PEX11B,PEX1,PEX19,ACBD5,HSD17B4,ABCD1	8831
HP_EPISODIC_VOMITING	0.974177908937605	0.9943558248096	-0.186698581239557	-0.529819293797134	9242	25	CCM2,UQCRC2,PDSS2,HNRNPK,NFIX,ACADVL,SLC5A6,COQ2,CPOX	8832
HP_PROMINENT_NASAL_BRIDGE	0.974471919111022	0.994504461989047	-0.204270045108641	-0.700738883686621	9733	161	CASK,HIRA,LZTFL1,KANSL1,CEP19,ARL3,HIVEP2,ZDHHC9,DOCK7,CEP104,ANKRD11,PIGO,TLK2,VPS13B,COX4I1,UFD1,ARMC9,NSUN2,ALG12,SMC3,ZNF699,BBIP1,TAF6,MAPK8IP3,SCAPER,ECE1,CEP152,WDPCP,SNAP29,TOPORS,PIGL,DYRK1A,SPOP,PCNT,RAC1,MED12L,BCR,SDCCAG8,SMAD4,BBS2,SEC24C,RPGRIP1L,KAT6B,BBS4,RB1,PGAP3,KAT8,ZNF335,SF3B4,ERCC6,CBY1,SUFU,BCOR,STAG1,MECP2,KAT6A,RREB1,SPECC1L,INSR,LEMD3	8833
GOBP_DNA_REPAIR	0.978102189781022	0.994622581190158	-0.224888229784237	-0.8060125486176	9781	500	RAD51B,FBXW7,ERCC5,EPC2,BCL7C,ARID1B,UBE2B,PML,SPIRE2,ZNF365,NSD2,HUWE1,RAD54B,FZR1,SMC5,ACTB,REC8,UBE2A,RNASEH2C,MSH3,TAF6L,KDM2A,RPS3,YY1,DCLRE1C,UBE2V1,ZMPSTE24,TENT4A,PPP4C,SMG1,SPIRE1,BABAM2,CHEK2,NPM1,SMCHD1,PARP2,NUCKS1,USP28,MDC1,KAT5,MUS81,MAGEF1,BCL7A,FUS,CDKN2D,FAM168A,PRKDC,BTG2,DPF2,ATM,FANCA,TAOK3,GADD45A,BCL7B,PCNA,BOD1L1,SMARCD1,PPP5C,USP47,YEATS4,USP1,NOP53,SMARCD3,CENPX,KLHL15,BRD7,SMC3,RAD18,RTEL1,KMT5C,UHRF1,SIRT7,RAD9A,UBQLN4,TAF6,TAF5,RUVBL2,WDHD1,WDR48,MSH6,MRNIP,PHF10,RBBP8,RUVBL1,PARP1,POLI,APLF,ABRAXAS1,UVRAG,XPA,DEK,RFC1,HMGB1,PDS5B,REXO4,RNF111,POLG,UBE2V2,ASCC1,NHEJ1,UVSSA,MSH2,TP53BP1,SMARCD2,WAS,SIRT6,INTS3,ATP23,RMI2,ACTR2,SMARCA2,RNF113A,USP3,PRIMPOL,CDC5L,ZBTB7A,PNKP,NPAS2,SMARCE1,DOT1L,MCM7,EME2,BACH1,AP5S1,PPP4R2,CDC7,MCM3,PRPF19,MBTD1,SMUG1,REV3L,ATXN7,ZCWPW1,HMCES,NSMCE2,PARP3,USP45,XRCC5,FEN1,MSH4,TMEM161A,WDR33,UFL1,MPG,KDM1A,VCPIP1,BLM,TERF2IP,ACTL6A,RBX1,ZSWIM7,IFFO1,NEIL2,FANCE,WRNIP1,MRGBP,RPA3,ASCC2,ERCC6,SAMHD1,PIAS4,SFR1,PMS2,MCM2,HDGFL2,RFC4,PAXIP1,RAD51,ARID1A,EID3,NUDT16L1,OGG1,EYA3,ERCC4,RAD50,SMARCB1,USP7,WDR70,NTHL1,ZBTB1,PPP4R3B,USP22,TRIP12,INO80C,MMS19,XAB2,SETD2,INO80,POLD3,POLR2I,MEIOC,ENDOV,TADA2B,UBE2D3,HERC2,GTF2H1,MCM4,STUB1,HMGN1,CEBPG,USP10,FAAP20,DMAP1,DDX11,MORF4L2,XPC,RAD51D,ETAA1,CUL4A,SETX,PALB2,MORF4L1,SFPQ,TAF4,FANCI,UBR5,RNF138,TP53,OOEP,RPA1,EPC1,PARP10,UIMC1,CSNK1E,KAT7,SUPT16H,ASF1A,RAD23A,CHD1L,DTX3L,MCM6	8834
