pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	rank
SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER	0.470902799622523	0.683405138945851	-0.327668174137384	-1.01233150699193	4490	29	CD44,JUN,CRIP1,BCL2,LGALS3,KCNQ1	5195
GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN	0.46975302469753	0.683405138945851	-0.261109488307715	-1.01013666749278	4697	312	RAPGEF1,YWHAZ,TLE5,RNF216,TNFAIP3,VIM,CASK,SHC1,CELF2,ITPKB,ACTG1,PHLDB2,LEPROTL1,WNK1,PTTG1IP,BCL2,ARHGAP26,MIF,CAP1,ATP2A2,ELMO1,DOCK10,PACS1,CHSY1,SGMS1,MYH9,XRN1,KIF5B,PGS1,RUNX1,VDAC1,DNM3,TMEM177,ACTB,SCARB1,PPCDC,CAPRIN1,ZDHHC6,SLC38A1,AUTS2,UGCG,HSPA4,GIT2,SOCS3,AOPEP,CA11,RBBP8,NHP2,MDH2,PRKAR1A,HNRNPK,MSH3,SPICE1,UBL7,IFT81,SLC38A10,GNB5,RRP15,UBE2G1,CNOT2,DTD1,ARHGEF3,BBIP1,ENC1,ETNK1,GTF3A,ZNF664,SELENON,ZNF420,ARL8B,SIPA1L1,ARHGAP12,ABRACL,N4BP3,NOTCH2,ARL4C,ADAM10,FBXO21,CTDSP2,PAFAH1B3,MAN1C1,TBCD,USP1,CHST15,SMARCA2,JARID2,CLINT1,ACTR3C,CGRRF1,MAP4K4,CSRP1,ATF3,SLC46A3,ZNF644,MSH6,MSI2,GADD45A,RNF145,CCND2,NFE2L2,C1GALT1,MAPK8,SPATS2L,CSRNP2,IL4R,KLF9,HNRNPA3,MEST,NAA20,ANKRD13A,TSC22D2,DCTD,NAPG,FUT10,CEBPZ,EXTL3,QKI,POLE3	5196
RIGGINS_TAMOXIFEN_RESISTANCE_DN	0.471819000900991	0.684301688213771	-0.271173645990918	-1.01409746187902	4712	160	ATXN1,CASK,TSPAN5,RBMS1,SERINC5,RABGAP1L,ZFP36L1,TACC1,INPP4B,UBE2L6,IFITM2,UXS1,IFI6,PLAAT4,KIAA0232,PIK3R1,ABAT,UGCG,PHTF2,UBE2K,TIMP1,DGLUCY,LAPTM4B,CISH,NEDD9,AOPEP,NCK2,RPS6KA2,TMEM123,CXCR4,SLC5A3,S100A8,NFE2L3,CUL3,CD47,NAB1,LRBA,DNAJC15,ENC1,SNRK,ARHGAP12,CRYBG1,ADAM10,MAPKAPK2,DLG1,INSIG2,IGF1R	5197
HP_HYPOPLASTIC_ILIA	0.369434665562228	0.684472090529169	-0.335514619230957	-1.08077754168795	3567	36	RUNX2,RPS19,PCYT1A,EP300,FLNB,KAT6B,ARSB,IFT81,EZH2,TRAPPC2,SMAD4,EXOC6B,RMRP,HDAC6,CREBBP,POLR3A,EED,FLNA,ERCC6,PCNT	5198
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	0.369505072241008	0.684472090529169	-0.321868598756741	-1.07761952513867	3605	48	ST3GAL1,UST,XYLT1,CHSY1,TGFB1,ST3GAL3,CSGALNACT1,NFKB1,ST3GAL4,B4GALT7,ST3GAL2,CHST14,CHPF,PDGFB,HS6ST1,CHST15,CHST12,CHPF2	5199
GOMF_ENDONUCLEASE_ACTIVITY	0.369606758523584	0.684472090529169	-0.293166749013578	-1.06146279813098	3674	98	SND1,ERN1,RNASEK,ERCC5,SMG6,RNASE2,MUS81,POP5,POP4,RPS3,RPP40,DCLRE1C,REXO4,RBBP8,RCL1,RPP21,RIDA,PMS2,TSEN34,PRORP,NUDT16L1,POP7,RNASE6,APLF,RMRP,RPP38,OGG1,PPP1R8,SLFN13,LAS1L,DIS3,DNASE1L1,FEN1,EME2,ENDOD1,RPP14,RAD50,ERCC4,ENDOV,ZRANB3	5200
SHEN_SMARCA2_TARGETS_UP	0.472252774722528	0.684497858684422	-0.258148180605442	-1.00849710827574	4722	410	NDFIP1,ATXN1,LUC7L3,TWF1,ACTR3,ARID4B,RNF14,SUCLG2,RNF38,CTNNA1,MACF1,SLC35A5,YPEL5,SMC5,RALB,PUM2,CENPC,RAB6A,HMGN4,FBXW11,TAB2,TRIP4,FEM1B,CREG1,SKP1,TMEM131,ZDHHC6,TMEM80,USP9X,RAB7A,ARFGEF2,RBM34,UVRAG,CHTOP,DHX29,DEK,CAST,UBE2A,SHOC2,PCMTD2,TMEM41B,AKTIP,MTO1,SMC3,TMEM230,UPF2,PDCL3,SEC62,GMPR2,CBX1,PRKAR1A,GNAQ,RAB2A,RPRD1A,CNBP,PPP2R5C,PSMG2,TANK,LSM14A,NEMF,NAB1,NFYC,PANK3,PEX19,PCNP,UBE2G1,MAPK9,BBIP1,RAB1A,ITSN2,YTHDC2,PPP1R2,TOR1AIP1,XPO1,WSB1,CDKN1B,RPA1,TMED10,RAB4A,VPS26A,DAZAP2,TLK1,KDM3B,XRCC5,ABI1,NCOR1,UBR2,SMAD4,KIDINS220,TGOLN2,DLG1,HIBCH,CDC23,INSIG2,FAM168A,DCAF6,STAG1,RYK,USP1,MECP2,SRP14,PEX11B,TUBGCP3,SMARCA2,CLINT1,ARMC8,UBQLN2,SPTLC1,UQCRC2,SUCLA2,CHMP5,POLR2M,CUL4A,CTCF,NEK7,ACTR10,HIPK1,ATP6AP2,PAFAH1B1,ZFC3H1,NF1,CEP57,MED14,ARHGAP5,CUL2,ANKRD17,RBM22,FBXO28,EED,CALCOCO2,ISCU,PSMC6,RASA1,HNRNPA3,RAF1,WDR61,CHMP3,AMZ2	5201
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	0.370088168063568	0.684657824682385	-0.387625779074399	-1.0865620794039	3399	17	PRKN,DDHD1,MUL1,SPIRE1,MIEF1	5202
GOMF_DYNEIN_COMPLEX_BINDING	0.370217838950905	0.684657824682385	-0.381578199379953	-1.08381086852489	3415	18	RAB29,FBXW11,BICD2,SMC3,HDAC6,PAFAH1B1,GPSM2,KATNB1	5203
HP_ABNORMALITY_OF_THE_ACHILLES_TENDON	0.370134613377857	0.684657824682385	-0.341831027869381	-1.0803224751667	3546	32	SYNE2,LMNA,HINT1,BICD2,OPA1,POMT1,PLEC,GAN,NSUN2	5204
HP_ABNORMAL_SIZE_OF_THE_CLITORIS	0.369974293059126	0.684657824682385	-0.324422900819607	-1.0763620097607	3597	45	AGPAT2,ARID1B,WWOX,POR,PEX1,MAP3K1,KAT6B,CEP152,FOS,PEX19,FDXR,CCNQ,FIG4,PEX11B	5205
HP_FASCICULATIONS	0.369832402234637	0.684657824682385	-0.307181000969898	-1.06969140576502	3640	66	ATXN1,TBK1,HINT1,TMEM106B,PRRT2,SCO2,SPG11,BICD2,AGTPBP1,HEXB,FUS,GLA,CACNA1A,KIF1C,TBCD,GRN,TSPYL1,MAPT,VPS41,SPTLC1,ANO10,CCNF,TFG,CHMP2B,ATAD1,EXOSC9,ATXN2,VPS13D,ERGIC1,UBA1,HSPB1	5206
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP	0.473	0.685147820593809	-0.267159272869889	-1.01124023574356	4729	196	CD84,NDFIP1,RBM26,MRPS34,ST3GAL1,RFTN1,CTNNA1,SP110,PDCD5,HDAC7,TSPAN2,FAU,ARF1,TP53BP2,TRIM47,CENPC,CAPZB,PPP2R5A,SRSF2,PLEKHA2,TNK2,CHCHD6,WDR83OS,FPGS,SLC35F6,INPP5D,THAP12,MARK3,CIRBP,CCDC85B,AOPEP,IMMP2L,RBBP8,PRPF6,SNX8,YIPF1,BORCS6,ARF6,ECSIT,P3H4,CNBD2,PPM1D,CAMK1,USP25,RBM3,TESC,ARGLU1,TNFSF8,HEXIM1,ARFGAP1,ADD1,MUC20,ACLY,PIK3C3,EXOSC7,SLC35E1,PLBD1,IREB2,SERPINH1,HK2,STXBP5-AS1,MARK4,EBNA1BP2,ITGB7,LIPE,SLC10A1,MBOAT7,SORL1,DNAL4,PPP6R1,JAGN1,SPI1,SPATC1L,SMPD3,TRIOBP,CST3,SNAPC4,DUT,LITAF,ENSA,MAN2C1,KPNA2	5207
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	0.370657568238213	0.685281937195174	-0.331593956203676	-1.07953824945195	3584	39	HSP90AB1,NOP53,FHIT,DDRGK1,HFE,USP9X,TLK2,USP19,GABARAPL2,USP25,N4BP1,ALAD,WAC,RYBP,BAG6,STYX,SGTA,CAMLG	5208
GOCC_MOTILE_CILIUM	0.370786516853933	0.685331284047175	-0.287803609700943	-1.05676043022806	3695	119	SEPTIN6,ATP1B3,RNF38,ADAM15,IL4I1,SLIRP,CD52,ATG16L1,CALM1,CAPZB,CATSPERE,TSGA10,HSP90AA1,TOMM20,SPATA33,DNHD1,AK2,TPGS1,RAP1A,ANXA1,ATP1A1,DNAI2,PRKAR1A,STARD10,DNAH1,CUL3,CEP89,IFT81,GABARAP,DNAH3,GAS8,DNAH17,BBS2,SLC26A6,GSTM3,SPA17,TTLL3,DNAH11,SLC9A3R1,PAFAH1B1,DYNC2LI1,SEPTIN7,EFCAB2,CFAP44,IFT88,SPATC1L,HIF1A,TTLL1,SORD,IQCG,IFT27,SAXO1,DNAAF5,WBP2NL,AK1	5209
ROSS_AML_WITH_MLL_FUSIONS	0.473470630009131	0.685396562254379	-0.293523964602352	-1.01702352655326	4666	65	MBNL1,SLC9A6,RPL22,RNASE2,RMND5B,CAPG,AK2,ADCY9,HEXB,GAS7,GBA,RPS6KA5,LGALS1,PLD3,MAGEF1,GLG1,BLOC1S1,SCPEP1,CTSL,MVP,APH1B,FBP1,SNX10,MRPL33,PREB,PHKA2,DEXI,SRGN,NKG7,MEF2C,SIRPA,KMT2A,HK3,SPG21,MRPL34,STXBP2	5210
HORIUCHI_WTAP_TARGETS_DN	0.4738	0.685440630914827	-0.265233036217943	-1.01065667310118	4737	223	ARHGAP18,CD44,WDFY1,RPL13A,ATXN10,RPL13,TWF1,NMT2,MBNL1,GLS,LEPROTL1,TMEM106B,RPL7A,PGK1,NDC80,RPL3,TM9SF3,CNN2,HOOK3,DDX39B,CCT7,EEF1B2,CSK,NUCKS1,ATP8B2,CFAP97,HSP90AA1,RASSF2,LSM4,NUP98,PLP2,USP28,PI4K2B,TMEM123,CDKN3,POLD1,CXCR4,SLC5A3,HMGA1,ARF6,ARSB,FAM83D,NAP1L1,ASF1B,FBL,CRIP2,CEP85,ATL3,AKR1B1,PPP1R2,IMPDH2,CENPA,ZNF106,NLN,TFB2M,ACAT2,ARL5B,RPRD2,EBPL,CKS1B,SQLE,UQCC2,PIM3,SNRPA,CMPK1,TOR3A,MCM7,TMPO,UHRF1,KLHL8,PPIA,ABCD3,GMFB,CDC25B,SPATS2L,PURB,HNRNPA3,MPRIP,ING3	5211
GOBP_PYROPTOSIS	0.371193237238539	0.685669126979064	-0.381408459613893	-1.08332875030227	3424	18	GZMA,ZBP1,CASP8,GSDMB,GSDMD,NLRP3,DPP9,PYCARD,CASP4	5212
GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	0.371339362618432	0.685669126979064	-0.372613898573898	-1.08218317771549	3448	20	SMAD7,PRKCQ,IL12RB1,NFKBIZ,MALT1,NFKBID,TYK2,TBX21,ZBTB7B	5213
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	0.371447028423773	0.685669126979064	-0.372570615557389	-1.08205747077722	3449	20	CALM1,GSTO1,ANK3,FKBP1A,GNB5,PPP3R1	5214
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	0.37128561217196	0.685669126979064	-0.314924068846169	-1.07227462742146	3635	55	AFF3,ZBTB16,RUNX2,MBNL1,BMPR1A	5215
HP_MACRODONTIA	0.371480841548938	0.685669126979064	-0.308493826772834	-1.06822680649506	3654	63	TNRC6B,SPTBN1,KMT2E,MBD5,HUWE1,MAPK8IP3,FBXW11,ANKRD11,DOCK3,BCORL1,DDX6,ATP6V1B2,ACTL6A,PTPN23,BRF1,HTT,SLC12A2,TBC1D24,SVBP,MADD,JARID2,SETD1A,CTCF,VPS51,ANKRD17,KDM4B,BPTF,KAT8,PUS7,TCF20,VPS13B,PURA,BCAS3,TRAPPC4,CDK10,ZMIZ1,CNOT3	5216
GOCC_SPLICEOSOMAL_COMPLEX	0.372323394036422	0.686987283236994	-0.277692871622234	-1.04856993006575	3720	184	LUC7L3,NCL,RBMX,HNRNPM,SF3B1,IVNS1ABP,YJU2,PRPF4B,DDX39B,MAGOHB,LSM8,WBP11,LGALS3,PABPC1,SYF2,DDX41,ALYREF,LSM4,CIRBP,TRA2A,CDC5L,PRPF4,HNRNPF,DHX16,SF3B2,PRPF6,RALY,EFTUD2,CASC3,SF3A1,RBM28,SNRPB2,SNRNP70,PRPF38A,HNRNPK,RHEB,RBM3,ISY1,SNRNP25,ZCCHC8,LSM3,CACTIN,RBM17,LSM5,PPIL3,BUD31,ADAR,UPF1,TXNL4A,SREK1,TFIP11,PRPF8,LSM2,HNRNPH1,SNRPD2,SNRPF,SNRPB,WAC,SNRPA,PPP1R8,LSM7,HNRNPR,SRRM2,CLNS1A,HSPA8,RBM22,SNRPD3,PPIL2,HNRNPA3,DHX8	5217
HP_ABNORMALITY_OF_UPPER_LIMB_JOINT	0.3724	0.686987283236994	-0.268650933157299	-1.03974093316897	3723	312	AFF3,IL2RB,RPL26,SYNE2,LMNA,IL2RA,RASA2,XYLT1,HINT1,SMAD3,ARID1B,TGFBR2,ZMPSTE24,TOR1A,IDUA,STAT4,CHSY1,CTDP1,PSMB8,NOD2,ERCC5,FBXW11,PPP1CB,SLC39A8,TPM3,PLOD3,ITCH,CSGALNACT1,P4HTM,PIGL,IKBKG,GTF2IRD1,MED25,RERE,ANKRD55,MECOM,AUTS2,POR,BCL7B,PEX1,SHOC2,IRF5,BANF1,EP300,FLNB,ALG12,SMC3,DHX16,SIK3,KAT6B,CRLF1,MAP2K2,FGFR1,GNB2,MAP3K20,TMEM222,PRKAR1A,NSD2,ALG3,RPL10,RRAS,LFNG,MAFB,DYRK1A,PRKCZ,B4GALT7,SMG9,TBL2,BRAF,IDH1,TGFBR1,SELENON,LONP1,EZH2,RTTN,TCTN3,TRAPPC2,NOTCH2,KIAA0319L,POLR3GL,DVL1,KIDINS220,SPRED2,EXOC6B,PTPN2,LZTR1,STAG1,NLRP3,RMRP,MECP2,CBL,RSPRY1,NXN,SNRPB,PSTPIP1,EIF2AK3,IGHMBP2,SUZ12,BCR,CTCF,NSD1,DVL3,DYNC2LI1,OCRL,NF1,HRAS,HLA-DRB1,CREBBP,POLR3A,KRAS,DYSF,EED,KMT2A,SLC29A3,RAF1,AKT1,ZDHHC9,GALNS,ECE1,FLNA,SLC35A2,EXTL3,ERCC6,FDFT1,BUD23,SKI,SLC39A13,ERGIC1,NIPBL,RIT1,UBA1,BPTF,PCNT,BICRA,OPA3	5218
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.372602145876233	0.686992713941909	-0.381089682147564	-1.0824233147108	3437	18	SEC61B,SRP68,SRP72,BHLHE40-AS1,SEC61A1,SRP14,SEC61A2,TRAM1,SEC63	5219
HP_SMALL_FACE	0.372607955114718	0.686992713941909	-0.284536488221733	-1.05592883671808	3718	136	LRP6,EDARADD,TNRC6B,STRADA,LMNA,RUNX2,SPTBN1,KMT2E,SLC9A6,HUWE1,MAPK8IP3,FBXW11,HYOU1,TPM3,NFIX,SLC37A4,GTF2IRD1,BCL7B,DOCK3,BCORL1,RBBP8,DDX6,CEP152,MICU1,MAP2K2,FGFR1,B4GALT7,TBL2,WNT10A,ACTL6A,BLM,SELENON,PTPN23,TGFA,HTT,SLC12A2,NSUN2	5220
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.372774554910982	0.687110854514137	-0.275200763015324	-1.04786940698068	3726	212	ERN1,BAK1,JUN,PRKN,SEC61B,PML,BCL2,ATP2A2,TOR1A,RNF5,RACK1,DDRGK1,UBAC2,ATF4,PPP1R15A,TRIB3,HYOU1,SESN2,STT3B,SDF2L1,UBE4A,P4HB,PIK3R1,RNF175,UFD1,OPA1,ERP44,PDIA6,NR1H2,EP300,RASGRF2,NCK2,TMED2,HSPA1A,USP19,FICD,UFC1,TMUB1,USP25,TBL2,UBE2J2,PIK3R2,ATP2A1,COPS5,RCN3,UGGT2,THBS4,NIBAN1,CREB3,EIF2B5,DNAJC18,DERL1,FAF1,SELENOS,CERT1,PTPN2,SEL1L,SEC16A,FAF2,UBXN4,UBQLN2,RNF121,EIF4G1,HM13,ATF6,ATF3,EIF2AK3,HERPUD1,PTPN1,NPLOC4,ERMP1,NFE2L2,RNF185,TRIM25,HSPA5,BCL2L1,PSMC6,MARCKS,RNFT2,BAG6,QRICH1,ATG10,FBXO2,SGTA,ATF6B,XBP1,GORASP2,CASP4,ITPR1,SYVN1,TMX1,DNAJB2,LRRK2,YOD1,RHBDD1,CALR,RHBDD2,PLA2G6,ATP2A3,PARP16,VCP,TP53,STUB1,FAM8A1,AMFR,BCAP31,UBE2G2,TRAF2,USP13,DDIT3,DNAJB12,NRBF2,CEBPB,PDIA3,RNF139,MBTPS1,GSK3B,MAN1B1,FLOT1,OS9,EDEM1,PPP2CB,TMEM117	5221
HP_EPISODIC_TACHYPNEA	0.372955063160075	0.687249597233499	-0.334698606885948	-1.0781489593083	3601	36	TOPORS,CEP104,ARL3,ARMC9,TCTN3,CEP120,CBY1,FBP1,ACADVL,SUFU,RPGRIP1L,MECP2,UQCRC2	5222
GOCC_CILIARY_BASAL_BODY	0.373054914165244	0.687249597233499	-0.28843337767213	-1.05660473150884	3715	115	PTK2,CDC14A,EZR,TUBG1,CCDC66,WHRN,TTLL11,CAMSAP2,ARHGAP35,CEP19,TOPORS,CEP250,NEDD9,ARMC9,SSNA1,SSX2IP,TRAF3IP1,AGBL2,IFT81,WRAP73,MAPRE1,GAS8,PTPN23,BBS7,SPATA7,RTTN,CCSAP,CBY1,DISC1,ENTR1,BBS2,RPGRIP1L,MARK4,ODF2L,HDAC6,CSNK1D,DYNC2LI1,PIN1,RILPL1,ERC1,IFT88,CSNK1A1,AKT1	5223
GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0.373419773095624	0.687543769034855	-0.377019295575255	-1.08261653939933	3455	19	ABCG1,TNF,ABCA2,SPON1,IFNG,CASP3,CSNK1E,IFNGR1,RANBP9,ROCK2,GSAP	5224
GOBP_ANATOMICAL_STRUCTURE_MATURATION	0.373381511592894	0.687543769034855	-0.289081288399343	-1.05620612571588	3719	110	ZBTB16,RUNX2,XYLT1,BCL2,RFLNA,SEMA4D,LYL1,RFX3,CATSPERE,TUT4,CBFB,FEM1B,RERE,TRPC4AP,TDRKH,CCDC154,RPS6KA2,GBA,BRD1,MAP3K13,CX3CR1,FOXO3,REC8,PTBP3,L3MBTL3,WDR77,AKR1B1,S1PR1,THBS3,RHOA,NSUN2,MAEA,WASHC5,DAG1,SCLT1,SNX10,GDF11,MECP2,SLC26A6,ATP6AP2,ZBTB7A,NF1,YTHDF2,CDC25B,ANKRD17,CLN5,HIF1A,GATA3,FARP2,NOM1,ARCN1,INSL3,ABHD2,LRRK2,RB1,GPAT4,RBPJ,BRCA2,DCHS1,TUT7,CEBPA,CTNNB1,CLEC7A,TDRD7,ROPN1L,DDIT3,CNTNAP2,PTK2B,G6PD,TMEM79,EXT1,PRKACA,RYR1	5225
LAU_APOPTOSIS_CDKN2A_UP	0.475785809358042	0.687879483517018	-0.304239054765948	-1.01649495406155	4646	49	TNFAIP3,TRAF3,PDCD4,TP53BP2,PCNA,CASP8,CDKN1B,NFKBIA,MYC,BID,BCL10,CDKN1A,CIZ1,TNFRSF10D,GADD45A,NDUFA13,BCL2L1,ACIN1,TRAF5,DAP,BNIP3,SIAH1,RHOB,PAK2,DIABLO,PDCD6,TP53,PDCD11,CFLAR,CASP1	5226
GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION	0.373945147679325	0.687944106436134	-0.351264075734153	-1.07827065590478	3544	27	FOXO1,PRKN,RAB11FIP1,MIDN,UCP2,TSPO,KLF7	5227
GOBP_FACE_DEVELOPMENT	0.373891265783158	0.687944106436134	-0.340911635104403	-1.07741682709343	3582	32	TIPARP,PLEKHA1,ANKRD11,EP300,MAP2K2,RRAS,HOXB3,SRF,BRAF,RARA,MAPK3,RARG,RAF1,SKI,NIPBL,ARID5B,BBS4	5228
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.373913942904427	0.687944106436134	-0.332222075134614	-1.07740213678688	3614	38	PRKN,RACK1,DDRGK1,PPP1R15A,HYOU1,OPA1,NR1H2,NCK2,HSPA1A,USP25,CREB3,SELENOS,HERPUD1,PTPN1,HSPA5,BCL2L1,SGTA,ATF6B,XBP1,SYVN1,LRRK2	5229
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP	0.476564092113308	0.688136941571671	-0.298500949219068	-1.01791574722655	4676	57	TUBB4B,BTG1,TMEM109,ERCC5,ALAS1,PCNA,SYF2,BRD2,HLA-E,SRM,CNP,LIN37,TOB1,HEXIM1,CLK3,MICB,SELENOW,ATF3,HLA-F,CDC34,DNAL4,HRAS	5230
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN	0.476309226932668	0.688136941571671	0.209696062828479	0.989422944113041	190	34	DACH1,TJP2,PKIA,PHGDH	5231
GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	0.374366879541951	0.688208434700343	-0.39724708950149	-1.08475622738171	3399	15	NOL9,RPF2,FTSJ3,RPL7L1,URB1,RPL35	5232
GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	0.375277807175362	0.688208434700343	-0.356640584053498	-1.08165878279065	3545	25	FOXP1,GCH1,RACK1,SESN2,FBLN5	5233
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	0.375148568341437	0.688208434700343	-0.37664194252452	-1.081532964477	3471	19	SLAMF1,HLA-A,B2M,MALT1,PRKCZ,NLRP3,IL1R1,TBX21,GATA3	5234
GOBP_T_CELL_LINEAGE_COMMITMENT	0.37521404109589	0.688208434700343	-0.368373626525339	-1.0806551663737	3505	21	SPN,BCL2,IL12RB1,LY9,ZFPM1,PRKDC,BRAF,RHOA,CTSL,MTOR	5235
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	0.375173444337709	0.688208434700343	-0.364030277554675	-1.07775264059397	3514	22	RNASEK,ATP6V1G1,ATP6V1B2,ATP6V1F,ATP6V1G2,ATP6V0E2,ATP6V0D1,ATP6AP1,ATP6V1C1,ATP6AP2	5236
HP_LIMB_ATAXIA	0.374424552429668	0.688208434700343	-0.319082267804286	-1.07375917289593	3659	50	ELOVL5,ATXN1,ATXN10,CSTB,COX6B1,WWOX,EEF2,UBAP1,GBA,CXCR4,PLD3,VAMP1,WASHC5,AFG3L2,VPS41,ANO10,TBP,PEX10,SETX,ATXN2,VPS13D,ITPR1,CAPN1,ABCD1,STUB1,SLC9A1,FXN	5237
HP_ABNORMAL_CIRCULATING_FOLLICLE_STIMULATING_HORMONE_CONCENTRATION	0.374658541710443	0.688208434700343	-0.346933116180819	-1.07352350516226	3565	28	WWOX,ESR2,POR,MAP3K1,CNBP,NSMCE2,TRAF7,NF2,SUFU,PDGFB,SMARCE1,CYB5A,FANCM	5238
HP_T_LYMPHOCYTOPENIA	0.375321072639474	0.688208434700343	-0.322551731915385	-1.07306935794753	3652	46	ITK,PTPRC,IL7R,IL2RA,SP110,RAC2,IVNS1ABP	5239
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	0.374395161290323	0.688208434700343	-0.298436795226239	-1.06263578673052	3713	82	TAF3,TAF6L,TAF6,MAZ,CCNH,ATF7IP,MED25,MED15,POLR2D,MED22,MED16,MED29,DHX36,PPM1D,MED11,SRF,HMGB1,TAF5,THRA,MED18,MED26,ELOB,CDK4,TAF13,POLR2G,MED14,TBP,PSMC6,POLR2I,ERCC6,GTF2A2,MED28,MED9,PAXIP1,TAF12,TP53,MED6,ELOC,CTNNBIP1,ELOA,TAF10,MED24,SUB1,GTF2F1,MED4	5240
GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	0.375264803792999	0.688208434700343	-0.299603738658086	-1.06229612120632	3719	79	PPP1CA,DUSP1,PHLPP1,DUSP7,PPP2CA,CDC14A,CTDP1,RPAP2,PPP4C,PPP1CB,PDP1,UBLCP1,CDKN3,PPP5C,PPM1D,DUSP5,PPP3R1,DUSP10,PPM1K,CTDSP2,FIG4,DUSP16,PPM1B,SSH2,TAB1	5241
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.374974994999	0.688208434700343	-0.275441883513457	-1.04627545822947	3748	203	TMSB4X,ZBTB20,PFKP,NDUFS7,ATP5F1D,NDUFA1,ATP5PD,PGK1,NUDT5,ADK,UCKL1,TGFB1,P2RX7,SLC25A25,GNAI3,NUDT2,NME4,ENO1,HDAC4,OPA1,ATP5MC2,ALDOA,DCTPP1,ATP5MG,AK2,ATP5F1E,EP300,PPARA,ANTKMT,RPTOR,ATPSCKMT,ATP6V1B2,SDHC,HSPA1A,NDUFV2,BAD,DGUOK,TSPO,IFNG,GALK1,ATP5ME,SPHK2,DDIT4,IMPDH2,NDUFS8,NCOR1,RHOA,MTOR,UCK1,SAMHD1,FBP1,DHTKD1,BPGM,GPI,NDUFS2,UCK2,FOXK2,HK2,ARNT,SIRT6,NDUFB9,CMPK2,ENO2,PKM,ATP5MF,NUDT15,CMPK1,ZBTB7A,NME6,NDUFA13,HSPA8,FIS1,NDUFA12,HIF1A,DUT,HK3,GTPBP1,JMJD8,ADPGK,CLPX,AK1,NDUFA8,NDUFB7,NDUFB10,NDUFB8,NDUFS5,HSPA1B,ADA,INSR,ITPA,LRRK2,PRKAG2,PFKM,RHOQ,SDHD,VCP,NDUFA11,CTPS1,DNAJC30,TPI1,ATP5IF1,ATP5PB,TIGAR,HKDC1,HK1,NME7,OGT,STOML2	5242
